"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"588","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Remaining USA","FY18","Transfer Age",1,2020-11-18
"589","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-11-18
"590","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",7,2020-11-18
"591","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",38,2020-11-18
"592","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Transfer Age",3,2020-11-18
"593","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY18","Too Young",430,2020-11-18
"594","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY18","Transfer Age",45,2020-11-18
"595","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY19","Too Young",7,2020-11-18
"596","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY19","Transfer Age",2,2020-11-18
"597","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY17","Too Young",3,2020-11-18
"598","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY18","Too Young",27,2020-11-18
"599","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-18
"600","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Too Young",26,2020-11-18
"601","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-18
"602","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY16","Transfer Age",2,2020-11-18
"603","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY17","Too Young",5,2020-11-18
"604","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",62,2020-11-18
"605","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Transfer Age",6,2020-11-18
"606","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Too Young",1,2020-11-18
"607","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Maine","FY17","Transfer Age",1,2020-11-18
"608","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",10,2020-11-18
"609","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",3,2020-11-18
"610","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",5,2020-11-18
"611","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY18","Too Old",1,2020-11-18
"612","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY20","Too Old",1,2020-11-18
"613","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY16","Too Young",2,2020-11-18
"614","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY17","Too Young",5,2020-11-18
"615","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY18","Too Young",10,2020-11-18
"616","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY18","Transfer Age",3,2020-11-18
"617","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-18
"618","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-18
"619","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-18
"620","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Targeted OOS","FY18","Too Young",8,2020-11-18
"621","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","20-25","Maine","FY18","Transfer Age",3,2020-11-18
"622","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","20-25","Remaining USA","FY18","Transfer Age",2,2020-11-18
"623","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","20-25","Targeted OOS","FY18","Transfer Age",1,2020-11-18
"624","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY16","Too Young",1,2020-11-18
"625","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY17","Too Young",1,2020-11-18
"626","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Other NE","FY17","Too Young",1,2020-11-18
"627","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-18
"628","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-11-18
"629","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-18
"630","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY16","Too Old",1,2020-11-18
"631","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY18","Too Old",1,2020-11-18
"632","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY17","Too Young",1,2020-11-18
"633","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY18","Too Young",1,2020-11-18
"634","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY18","Transfer Age",1,2020-11-18
"635","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-18
"636","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","20-25","Maine","FY18","Transfer Age",1,2020-11-18
"637","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY16","Too Young",1,2020-11-18
"638","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY17","Too Young",1,2020-11-18
"639","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY18","Too Young",9,2020-11-18
"640","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY18","Transfer Age",2,2020-11-18
"641","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Other NE","FY17","Too Young",1,2020-11-18
"642","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-18
"643","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","26 and Up","Maine","FY18","Too Old",2,2020-11-18
"644","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY15 or earlier","Too Young",11,2020-11-18
"645","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY16","Too Young",145,2020-11-18
"646","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",345,2020-11-18
"647","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Transfer Age",3,2020-11-18
"648","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",802,2020-11-18
"649","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Transfer Age",70,2020-11-18
"650","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Too Young",52,2020-11-18
"651","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Transfer Age",16,2020-11-18
"652","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY15 or earlier","Too Young",14,2020-11-18
"653","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY16","Too Young",37,2020-11-18
"654","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Too Young",159,2020-11-18
"655","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Transfer Age",1,2020-11-18
"656","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Too Young",166,2020-11-18
"657","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Transfer Age",23,2020-11-18
"658","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY19","Too Young",8,2020-11-18
"659","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY15 or earlier","Too Young",56,2020-11-18
"660","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Too Young",892,2020-11-18
"661","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Transfer Age",1,2020-11-18
"662","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Too Young",1685,2020-11-18
"663","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Transfer Age",11,2020-11-18
"664","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Too Young",1123,2020-11-18
"665","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Transfer Age",95,2020-11-18
"666","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",90,2020-11-18
"667","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Transfer Age",28,2020-11-18
"668","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY15 or earlier","Too Young",21,2020-11-18
"669","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY16","Too Young",203,2020-11-18
"670","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",1139,2020-11-18
"671","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Transfer Age",8,2020-11-18
"672","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",1153,2020-11-18
"673","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Transfer Age",111,2020-11-18
"674","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Too Young",63,2020-11-18
"675","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Transfer Age",5,2020-11-18
"676","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY17","Transfer Age",1,2020-11-18
"677","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",48,2020-11-18
"678","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",7,2020-11-18
"679","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY21","Transfer Age",1,2020-11-18
"680","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Other NE","FY16","Transfer Age",1,2020-11-18
"681","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Other NE","FY18","Transfer Age",2,2020-11-18
"682","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY15 or earlier","Transfer Age",1,2020-11-18
"683","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY16","Transfer Age",1,2020-11-18
"684","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY17","Transfer Age",1,2020-11-18
"685","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY18","Transfer Age",35,2020-11-18
"686","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY19","Transfer Age",9,2020-11-18
"687","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY20","Transfer Age",2,2020-11-18
"688","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY15 or earlier","Transfer Age",3,2020-11-18
"689","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY17","Transfer Age",1,2020-11-18
"690","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY18","Transfer Age",24,2020-11-18
"691","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY19","Transfer Age",4,2020-11-18
"692","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY21","Transfer Age",1,2020-11-18
"693","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-18
"694","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY16","Too Old",1,2020-11-18
"695","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY17","Too Old",3,2020-11-18
"696","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",43,2020-11-18
"697","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",8,2020-11-18
"698","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Other NE","FY18","Too Old",1,2020-11-18
"699","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY16","Too Old",1,2020-11-18
"700","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY17","Too Old",7,2020-11-18
"701","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY18","Too Old",9,2020-11-18
"702","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-18
"703","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY16","Too Old",1,2020-11-18
"704","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY17","Too Old",4,2020-11-18
"705","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY18","Too Old",6,2020-11-18
"706","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY19","Too Old",1,2020-11-18
"707","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",10,2020-11-18
"708","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",21,2020-11-18
"709","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",41,2020-11-18
"710","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",8,2020-11-18
"711","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",6,2020-11-18
"712","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY15 or earlier","Unknown Age",1,2020-11-18
"713","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY16","Unknown Age",5,2020-11-18
"714","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY17","Unknown Age",24,2020-11-18
"715","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",18,2020-11-18
"716","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY15 or earlier","Unknown Age",4,2020-11-18
"717","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY16","Unknown Age",31,2020-11-18
"718","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",97,2020-11-18
"719","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",191,2020-11-18
"720","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",2,2020-11-18
"721","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",2,2020-11-18
"722","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA",NA,"Unknown Age",10,2020-11-18
"723","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY16","Unknown Age",47,2020-11-18
"724","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY17","Unknown Age",91,2020-11-18
"725","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",106,2020-11-18
"726","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-11-18
"727","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",8,2020-11-18
"728","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-11-18
"729","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",8,2020-11-18
"730","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",31,2020-11-18
"731","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",156,2020-11-18
"732","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY19","Too Young",956,2020-11-18
"733","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY19","Transfer Age",34,2020-11-18
"734","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY20","Too Young",3,2020-11-18
"735","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY20","Transfer Age",2,2020-11-18
"736","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY16","Too Young",1,2020-11-18
"737","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY18","Too Young",5,2020-11-18
"738","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY19","Too Young",100,2020-11-18
"739","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY19","Transfer Age",2,2020-11-18
"740","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY20","Too Young",1,2020-11-18
"741","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY17","Too Young",1,2020-11-18
"742","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",10,2020-11-18
"743","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY19","Too Young",140,2020-11-18
"744","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY19","Transfer Age",10,2020-11-18
"745","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY20","Too Young",3,2020-11-18
"746","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY20","Transfer Age",4,2020-11-18
"747","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Too Young",4,2020-11-18
"748","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",34,2020-11-18
"749","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-11-18
"750","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Too Young",520,2020-11-18
"751","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Transfer Age",22,2020-11-18
"752","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Too Young",8,2020-11-18
"753","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-11-18
"754","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Maine","FY19","Transfer Age",7,2020-11-18
"755","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Remaining USA","FY19","Transfer Age",1,2020-11-18
"756","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Targeted OOS","FY19","Transfer Age",2,2020-11-18
"757","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY16","Too Old",1,2020-11-18
"758","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY19","Too Old",1,2020-11-18
"759","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY16","Too Young",2,2020-11-18
"760","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY17","Too Young",6,2020-11-18
"761","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18","Too Young",19,2020-11-18
"762","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",2,2020-11-18
"763","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19","Too Young",122,2020-11-18
"764","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19","Transfer Age",14,2020-11-18
"765","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY20","Too Young",2,2020-11-18
"766","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY18","Too Young",3,2020-11-18
"767","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19","Too Young",21,2020-11-18
"768","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19","Transfer Age",2,2020-11-18
"769","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY16","Too Young",1,2020-11-18
"770","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY18","Too Young",7,2020-11-18
"771","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-18
"772","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19","Too Young",45,2020-11-18
"773","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19","Transfer Age",7,2020-11-18
"774","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY20","Too Young",1,2020-11-18
"775","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY20","Transfer Age",1,2020-11-18
"776","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",2,2020-11-18
"777","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY18","Too Young",15,2020-11-18
"778","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY19","Too Young",129,2020-11-18
