"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"648","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Too Young",159,2020-10-28
"649","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Transfer Age",1,2020-10-28
"650","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Too Young",166,2020-10-28
"651","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Transfer Age",23,2020-10-28
"652","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY19","Too Young",8,2020-10-28
"653","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY15 or earlier","Too Young",56,2020-10-28
"654","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Too Young",892,2020-10-28
"655","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Transfer Age",1,2020-10-28
"656","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Too Young",1685,2020-10-28
"657","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Transfer Age",11,2020-10-28
"658","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Too Young",1123,2020-10-28
"659","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Transfer Age",95,2020-10-28
"660","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",90,2020-10-28
"661","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Transfer Age",28,2020-10-28
"662","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY15 or earlier","Too Young",21,2020-10-28
"663","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY16","Too Young",203,2020-10-28
"664","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",1139,2020-10-28
"665","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Transfer Age",8,2020-10-28
"666","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",1153,2020-10-28
"667","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Transfer Age",111,2020-10-28
"668","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Too Young",63,2020-10-28
"669","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Transfer Age",5,2020-10-28
"670","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY17","Transfer Age",1,2020-10-28
"671","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",48,2020-10-28
"672","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",7,2020-10-28
"673","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY21","Transfer Age",1,2020-10-28
"674","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Other NE","FY16","Transfer Age",1,2020-10-28
"675","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Other NE","FY18","Transfer Age",2,2020-10-28
"676","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY15 or earlier","Transfer Age",1,2020-10-28
"677","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY16","Transfer Age",1,2020-10-28
"678","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY17","Transfer Age",1,2020-10-28
"679","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY18","Transfer Age",35,2020-10-28
"680","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY19","Transfer Age",9,2020-10-28
"681","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY20","Transfer Age",2,2020-10-28
"682","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY15 or earlier","Transfer Age",3,2020-10-28
"683","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY17","Transfer Age",1,2020-10-28
"684","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY18","Transfer Age",24,2020-10-28
"685","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY19","Transfer Age",4,2020-10-28
"686","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY21","Transfer Age",1,2020-10-28
"687","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-10-28
"688","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY16","Too Old",1,2020-10-28
"689","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY17","Too Old",3,2020-10-28
"690","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",43,2020-10-28
"691","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",8,2020-10-28
"692","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Other NE","FY18","Too Old",1,2020-10-28
"693","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY16","Too Old",1,2020-10-28
"694","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY17","Too Old",7,2020-10-28
"695","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY18","Too Old",9,2020-10-28
"696","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-10-28
"697","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY16","Too Old",1,2020-10-28
"698","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY17","Too Old",4,2020-10-28
"699","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY18","Too Old",6,2020-10-28
"700","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY19","Too Old",1,2020-10-28
"701","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",10,2020-10-28
"702","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",21,2020-10-28
"703","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",41,2020-10-28
"704","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",8,2020-10-28
"705","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",6,2020-10-28
"706","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY15 or earlier","Unknown Age",1,2020-10-28
"707","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY16","Unknown Age",5,2020-10-28
"708","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY17","Unknown Age",24,2020-10-28
"709","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",18,2020-10-28
"710","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY15 or earlier","Unknown Age",4,2020-10-28
"711","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY16","Unknown Age",31,2020-10-28
"712","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",97,2020-10-28
"713","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",191,2020-10-28
"714","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",2,2020-10-28
"715","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",2,2020-10-28
"716","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA",NA,"Unknown Age",10,2020-10-28
"717","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY16","Unknown Age",47,2020-10-28
"718","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY17","Unknown Age",91,2020-10-28
"719","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",106,2020-10-28
"720","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-10-28
"721","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",8,2020-10-28
"722","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-10-28
"723","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",8,2020-10-28
"724","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",31,2020-10-28
"725","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",158,2020-10-28
"726","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY19","Too Young",960,2020-10-28
"727","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY19","Transfer Age",34,2020-10-28
"728","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY20","Too Young",3,2020-10-28
"729","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY20","Transfer Age",2,2020-10-28
"730","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY16","Too Young",1,2020-10-28
"731","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY18","Too Young",5,2020-10-28
"732","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY19","Too Young",100,2020-10-28
"733","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY19","Transfer Age",2,2020-10-28
"734","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY20","Too Young",1,2020-10-28
"735","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY17","Too Young",1,2020-10-28
"736","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",10,2020-10-28
"737","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY19","Too Young",140,2020-10-28
"738","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY19","Transfer Age",10,2020-10-28
"739","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY20","Too Young",3,2020-10-28
"740","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY20","Transfer Age",4,2020-10-28
"741","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Too Young",4,2020-10-28
"742","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",34,2020-10-28
"743","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-10-28
"744","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Too Young",520,2020-10-28
"745","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Transfer Age",22,2020-10-28
"746","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Too Young",8,2020-10-28
"747","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-10-28
"748","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Maine","FY19","Transfer Age",7,2020-10-28
"749","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Remaining USA","FY19","Transfer Age",1,2020-10-28
"750","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Targeted OOS","FY19","Transfer Age",2,2020-10-28
"751","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY16","Too Old",1,2020-10-28
"752","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY19","Too Old",1,2020-10-28
"753","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY16","Too Young",2,2020-10-28
"754","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY17","Too Young",6,2020-10-28
"755","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18","Too Young",19,2020-10-28
"756","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",2,2020-10-28
"757","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19","Too Young",122,2020-10-28
"758","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19","Transfer Age",14,2020-10-28
"759","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY20","Too Young",2,2020-10-28
"760","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY18","Too Young",3,2020-10-28
"761","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19","Too Young",21,2020-10-28
"762","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19","Transfer Age",2,2020-10-28
"763","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY16","Too Young",1,2020-10-28
"764","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY18","Too Young",7,2020-10-28
"765","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-10-28
"766","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19","Too Young",45,2020-10-28
"767","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19","Transfer Age",7,2020-10-28
"768","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY20","Too Young",1,2020-10-28
"769","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY20","Transfer Age",1,2020-10-28
"770","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",2,2020-10-28
"771","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY18","Too Young",15,2020-10-28
"772","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY19","Too Young",129,2020-10-28
"773","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY19","Transfer Age",10,2020-10-28
"774","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY20","Too Young",2,2020-10-28
"775","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-10-28
"776","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Maine","FY19","Transfer Age",5,2020-10-28
"777","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Other NE","FY16","Transfer Age",1,2020-10-28
"778","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Remaining USA","FY19","Transfer Age",7,2020-10-28
"779","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Remaining USA","FY20","Transfer Age",1,2020-10-28
"780","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Targeted OOS","FY19","Transfer Age",3,2020-10-28
"781","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-10-28
"782","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY16","Too Old",1,2020-10-28
"783","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY18","Too Old",1,2020-10-28
"784","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY19","Too Old",5,2020-10-28
"785","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY20","Too Old",1,2020-10-28
"786","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",1,2020-10-28
"787","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","Unknown","Maine","FY19","Unknown Age",1,2020-10-28
"788","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-10-28
"789","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY16","Too Young",3,2020-10-28
"790","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY17","Too Young",2,2020-10-28
"791","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",11,2020-10-28
"792","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",2,2020-10-28
"793","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY19","Too Young",71,2020-10-28
"794","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY19","Transfer Age",4,2020-10-28
"795","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY20","Too Young",1,2020-10-28
"796","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY20","Transfer Age",2,2020-10-28
"797","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Other NE","FY18","Too Young",1,2020-10-28
"798","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Other NE","FY19","Too Young",3,2020-10-28
"799","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Remaining USA","FY19","Too Young",2,2020-10-28
"800","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-10-28
"801","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",2,2020-10-28
"802","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Too Young",7,2020-10-28
"803","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Transfer Age",2,2020-10-28
"804","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",2,2020-10-28
"805","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","20-25","Remaining USA","FY20","Transfer Age",1,2020-10-28
"806","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY20","Too Old",1,2020-10-28
"807","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-10-28
"808","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",1,2020-10-28
"809","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",12,2020-10-28
"810","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY18","Too Young",65,2020-10-28
"811","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY19","Too Young",390,2020-10-28
"812","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY19","Transfer Age",22,2020-10-28
"813","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY20","Too Young",1,2020-10-28
"814","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY20","Transfer Age",3,2020-10-28
"815","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Other NE","FY18","Too Young",5,2020-10-28
"816","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Other NE","FY19","Too Young",20,2020-10-28
"817","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY17","Too Young",1,2020-10-28
"818","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-10-28
"819","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY19","Too Young",12,2020-10-28
"820","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-10-28
"821","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",12,2020-10-28
"822","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Too Young",61,2020-10-28
"823","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Transfer Age",2,2020-10-28
"824","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-10-28
"825","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY16","Transfer Age",1,2020-10-28
"826","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",4,2020-10-28
"827","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",12,2020-10-28
"828","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY20","Transfer Age",1,2020-10-28
"829","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Remaining USA","FY19","Transfer Age",1,2020-10-28
"830","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",1,2020-10-28
"831","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY19","Too Old",3,2020-10-28
"832","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY16","Too Young",2,2020-10-28
"833","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY17","Too Young",4,2020-10-28
"834","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY18","Too Young",4,2020-10-28
"835","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY19","Too Young",13,2020-10-28
"836","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY19","Transfer Age",5,2020-10-28
"837","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY20","Transfer Age",5,2020-10-28
"838","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Other NE","FY19","Too Young",1,2020-10-28
