"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","n","DataDate"
"3824","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Maine","FY17",2,2020-10-28
"3825","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Maine","FY18",2,2020-10-28
"3826","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Maine","FY19",26,2020-10-28
"3827","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Maine","FY20",3,2020-10-28
"3828","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Other NE","FY19",4,2020-10-28
"3829","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Other NE","FY20",1,2020-10-28
"3830","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Remaining USA","FY19",15,2020-10-28
"3831","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Remaining USA","FY20",4,2020-10-28
"3832","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Targeted OOS","FY15 or earlier",1,2020-10-28
"3833","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","20-26","Targeted OOS","FY19",15,2020-10-28
"3834","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Maine","FY15 or earlier",2,2020-10-28
"3835","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Maine","FY16",3,2020-10-28
"3836","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Maine","FY18",1,2020-10-28
"3837","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Maine","FY19",20,2020-10-28
"3838","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Maine","FY20",2,2020-10-28
"3839","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Other NE","FY19",1,2020-10-28
"3840","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Remaining USA","FY18",1,2020-10-28
"3841","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Remaining USA","FY19",5,2020-10-28
"3842","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Targeted OOS","FY15 or earlier",1,2020-10-28
"3843","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Targeted OOS","FY19",4,2020-10-28
"3844","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Admitted","27 and Up","Targeted OOS","FY20",1,2020-10-28
"3845","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Maine","FY15 or earlier",21,2020-10-28
"3846","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Maine","FY16",2,2020-10-28
"3847","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Maine","FY17",6,2020-10-28
"3848","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18",5,2020-10-28
"3849","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19",13,2020-10-28
"3850","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Maine","FY20",2,2020-10-28
"3851","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19",3,2020-10-28
"3852","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19",18,2020-10-28
"3853","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY15 or earlier",1,2020-10-28
"3854","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY18",1,2020-10-28
"3855","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY19",9,2020-10-28
"3856","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Maine","FY15 or earlier",11,2020-10-28
"3857","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Maine","FY16",3,2020-10-28
"3858","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Maine","FY17",1,2020-10-28
"3859","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Maine","FY18",5,2020-10-28
"3860","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Maine","FY19",45,2020-10-28
"3861","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Maine","FY20",10,2020-10-28
"3862","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Other NE","FY19",4,2020-10-28
"3863","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Remaining USA","FY18",5,2020-10-28
"3864","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Remaining USA","FY19",53,2020-10-28
"3865","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Remaining USA","FY20",5,2020-10-28
"3866","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Targeted OOS","FY18",1,2020-10-28
"3867","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Targeted OOS","FY19",19,2020-10-28
"3868","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","20-26","Targeted OOS","FY20",2,2020-10-28
"3869","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Maine","FY15 or earlier",7,2020-10-28
"3870","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Maine","FY16",2,2020-10-28
"3871","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Maine","FY17",1,2020-10-28
"3872","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Maine","FY18",4,2020-10-28
"3873","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Maine","FY19",48,2020-10-28
"3874","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Maine","FY20",6,2020-10-28
"3875","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Other NE","FY19",3,2020-10-28
"3876","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Remaining USA","FY18",2,2020-10-28
"3877","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Remaining USA","FY19",29,2020-10-28
"3878","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","27 and Up","Targeted OOS","FY19",9,2020-10-28
"3879","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Applied","Unknown","Remaining USA","FY19",1,2020-10-28
"3880","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier",9,2020-10-28
"3881","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY16",1,2020-10-28
"3882","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY17",1,2020-10-28
"3883","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY18",2,2020-10-28
"3884","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY19",10,2020-10-28
"3885","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Other NE","FY15 or earlier",1,2020-10-28
"3886","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","19 and Under","Remaining USA","FY19",1,2020-10-28
"3887","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Maine","FY15 or earlier",2,2020-10-28
"3888","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Maine","FY17",2,2020-10-28
"3889","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Maine","FY18",3,2020-10-28
"3890","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Maine","FY19",24,2020-10-28
"3891","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Maine","FY20",5,2020-10-28
"3892","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Other NE","FY19",2,2020-10-28
"3893","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Remaining USA","FY15 or earlier",1,2020-10-28
"3894","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Remaining USA","FY19",2,2020-10-28
"3895","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Targeted OOS","FY18",1,2020-10-28
"3896","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","20-26","Targeted OOS","FY19",3,2020-10-28
"3897","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Maine","FY15 or earlier",4,2020-10-28
"3898","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Maine","FY16",1,2020-10-28
"3899","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Maine","FY17",1,2020-10-28
"3900","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Maine","FY18",3,2020-10-28
"3901","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Maine","FY19",23,2020-10-28
"3902","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Maine","FY20",4,2020-10-28
"3903","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Remaining USA","FY15 or earlier",2,2020-10-28
"3904","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Remaining USA","FY18",2,2020-10-28
"3905","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Remaining USA","FY19",4,2020-10-28
"3906","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Confirmed","27 and Up","Targeted OOS","FY19",1,2020-10-28
"3907","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier",29,2020-10-28
"3908","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY16",4,2020-10-28
"3909","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY17",8,2020-10-28
"3910","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY18",9,2020-10-28
"3911","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY19",32,2020-10-28
"3912","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY20",5,2020-10-28
"3913","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY15 or earlier",1,2020-10-28
"3914","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY19",3,2020-10-28
"3915","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY19",3,2020-10-28
"3916","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Maine","FY15 or earlier",9,2020-10-28
"3917","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Maine","FY16",4,2020-10-28
"3918","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Maine","FY17",1,2020-10-28
"3919","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Maine","FY18",4,2020-10-28
"3920","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Maine","FY19",97,2020-10-28
"3921","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Maine","FY20",18,2020-10-28
"3922","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Other NE","FY19",2,2020-10-28
"3923","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Remaining USA","FY18",1,2020-10-28
"3924","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Remaining USA","FY19",8,2020-10-28
"3925","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Remaining USA","FY20",1,2020-10-28
"3926","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Targeted OOS","FY15 or earlier",1,2020-10-28
"3927","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","20-26","Targeted OOS","FY19",7,2020-10-28
"3928","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Maine","FY15 or earlier",6,2020-10-28
"3929","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Maine","FY16",1,2020-10-28
"3930","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Maine","FY17",2,2020-10-28
"3931","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Maine","FY18",7,2020-10-28
"3932","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Maine","FY19",61,2020-10-28
"3933","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Maine","FY20",12,2020-10-28
"3934","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Other NE","FY19",2,2020-10-28
"3935","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Remaining USA","FY15 or earlier",1,2020-10-28
"3936","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Remaining USA","FY19",3,2020-10-28
"3937","Stealth","Undergraduate","Transfer","Fall 2019","Applicant","Enrolled","27 and Up","Targeted OOS","FY19",3,2020-10-28
"3938","Stealth","Undergraduate","Transfer","Fall 2019","Inquiry","Admitted","19 and Under","Remaining USA","FY17",1,2020-10-28
"3939","Stealth","Undergraduate","Transfer","Fall 2019","Inquiry","Applied","20-26","Maine","FY15 or earlier",1,2020-10-28
"3940","Stealth","Undergraduate","Transfer","Fall 2019","Inquiry","Applied","20-26","Maine","FY18",1,2020-10-28
"3941","Stealth","Undergraduate","Transfer","Fall 2019","Inquiry","Confirmed","20-26","Maine","FY15 or earlier",1,2020-10-28
"3942","Stealth","Undergraduate","Transfer","Fall 2019","Inquiry","Enrolled","20-26","Maine","FY15 or earlier",1,2020-10-28
"3943","Stealth","Undergraduate","Transfer","Fall 2019","Inquiry","Enrolled","27 and Up","Maine","FY15 or earlier",2,2020-10-28
"3944","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY15 or earlier",4,2020-10-28
"3945","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY17",1,2020-10-28
"3946","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY18",5,2020-10-28
"3947","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY19",9,2020-10-28
"3948","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY20",10,2020-10-28
"3949","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Other NE","FY20",1,2020-10-28
"3950","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY17",1,2020-10-28
"3951","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY20",9,2020-10-28
"3952","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY20",2,2020-10-28
"3953","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Maine","FY15 or earlier",4,2020-10-28
"3954","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Maine","FY17",1,2020-10-28
"3955","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Maine","FY18",2,2020-10-28
"3956","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Maine","FY19",3,2020-10-28
"3957","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Maine","FY20",30,2020-10-28
"3958","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Maine","FY21",2,2020-10-28
"3959","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Other NE","FY20",2,2020-10-28
"3960","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Remaining USA","FY17",1,2020-10-28
"3961","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Remaining USA","FY20",19,2020-10-28
"3962","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Remaining USA","FY21",1,2020-10-28
"3963","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Targeted OOS","FY19",1,2020-10-28
"3964","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Targeted OOS","FY20",10,2020-10-28
"3965","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","20-26","Targeted OOS","FY21",1,2020-10-28
"3966","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"3967","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Maine","FY17",2,2020-10-28
"3968","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Maine","FY18",1,2020-10-28
"3969","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Maine","FY19",1,2020-10-28
"3970","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Maine","FY20",19,2020-10-28
"3971","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Maine","FY21",2,2020-10-28
"3972","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Other NE","FY20",1,2020-10-28
"3973","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Remaining USA","FY15 or earlier",1,2020-10-28
"3974","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Remaining USA","FY20",6,2020-10-28
"3975","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Targeted OOS","FY19",1,2020-10-28
"3976","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Admitted","27 and Up","Targeted OOS","FY20",5,2020-10-28
"3977","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY15 or earlier",19,2020-10-28
"3978","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY16",1,2020-10-28
"3979","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY17",2,2020-10-28
"3980","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY18",3,2020-10-28
"3981","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY19",2,2020-10-28
"3982","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY20",8,2020-10-28
"3983","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Maine","FY21",3,2020-10-28
"3984","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Other NE","FY20",1,2020-10-28
"3985","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY17",2,2020-10-28
"3986","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY19",3,2020-10-28
"3987","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY20",21,2020-10-28
"3988","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY19",1,2020-10-28
"3989","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY20",6,2020-10-28
"3990","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY21",1,2020-10-28
"3991","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Maine","FY15 or earlier",4,2020-10-28
"3992","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Maine","FY16",2,2020-10-28
"3993","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Maine","FY18",2,2020-10-28
"3994","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Maine","FY19",5,2020-10-28
"3995","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Maine","FY20",42,2020-10-28
"3996","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Maine","FY21",10,2020-10-28
"3997","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Other NE","FY20",5,2020-10-28
"3998","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Remaining USA","FY15 or earlier",1,2020-10-28
"3999","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Remaining USA","FY16",1,2020-10-28
"4000","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Remaining USA","FY19",4,2020-10-28
"4001","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Remaining USA","FY20",65,2020-10-28
"4002","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Remaining USA","FY21",7,2020-10-28
"4003","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Targeted OOS","FY19",2,2020-10-28
"4004","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Targeted OOS","FY20",31,2020-10-28
"4005","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine","FY15 or earlier",4,2020-10-28
"4006","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine","FY17",1,2020-10-28
"4007","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine","FY18",2,2020-10-28
"4008","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine","FY19",5,2020-10-28
"4009","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine","FY20",39,2020-10-28
"4010","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine","FY21",12,2020-10-28
"4011","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Other NE","FY20",2,2020-10-28
"4012","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Other NE","FY21",1,2020-10-28
"4013","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Remaining USA","FY19",3,2020-10-28
"4014","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Remaining USA","FY20",35,2020-10-28
"4015","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Remaining USA","FY21",1,2020-10-28
"4016","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Targeted OOS","FY19",2,2020-10-28
"4017","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Targeted OOS","FY20",11,2020-10-28
"4018","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Targeted OOS","FY21",1,2020-10-28
"4019","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier",10,2020-10-28
"4020","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY19",2,2020-10-28
"4021","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY20",3,2020-10-28
"4022","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY21",2,2020-10-28
"4023","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Remaining USA","FY20",2,2020-10-28
"4024","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY15 or earlier",4,2020-10-28
"4025","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY17",1,2020-10-28
"4026","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY19",7,2020-10-28
"4027","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY20",16,2020-10-28
"4028","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine","FY21",8,2020-10-28
"4029","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Other NE","FY18",1,2020-10-28
"4030","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Other NE","FY20",1,2020-10-28
"4031","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Remaining USA","FY20",5,2020-10-28
"4032","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Targeted OOS","FY20",3,2020-10-28
"4033","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY15 or earlier",4,2020-10-28
"4034","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY18",3,2020-10-28
"4035","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY19",3,2020-10-28
"4036","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY20",18,2020-10-28
"4037","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine","FY21",6,2020-10-28
"4038","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Remaining USA","FY15 or earlier",1,2020-10-28
"4039","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Remaining USA","FY20",3,2020-10-28
"4040","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Targeted OOS","FY20",2,2020-10-28
"4041","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier",26,2020-10-28
"4042","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY16",4,2020-10-28
"4043","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY17",2,2020-10-28
"4044","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY18",12,2020-10-28
"4045","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY19",8,2020-10-28
"4046","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY20",13,2020-10-28
