"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"692","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY19","Transfer Age",4,2020-12-01
"693","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY21","Transfer Age",1,2020-12-01
"694","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-12-01
"695","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY16","Too Old",1,2020-12-01
"696","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY17","Too Old",3,2020-12-01
"697","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",43,2020-12-01
"698","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",8,2020-12-01
"699","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Other NE","FY18","Too Old",1,2020-12-01
"700","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY16","Too Old",1,2020-12-01
"701","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY17","Too Old",7,2020-12-01
"702","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY18","Too Old",9,2020-12-01
"703","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-12-01
"704","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY16","Too Old",1,2020-12-01
"705","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY17","Too Old",4,2020-12-01
"706","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY18","Too Old",6,2020-12-01
"707","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY19","Too Old",1,2020-12-01
"708","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",10,2020-12-01
"709","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",21,2020-12-01
"710","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",41,2020-12-01
"711","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",8,2020-12-01
"712","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",6,2020-12-01
"713","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY15 or earlier","Unknown Age",1,2020-12-01
"714","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY16","Unknown Age",5,2020-12-01
"715","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY17","Unknown Age",24,2020-12-01
"716","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",18,2020-12-01
"717","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY15 or earlier","Unknown Age",4,2020-12-01
"718","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY16","Unknown Age",31,2020-12-01
"719","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",97,2020-12-01
"720","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",191,2020-12-01
"721","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",2,2020-12-01
"722","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",2,2020-12-01
"723","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA",NA,"Unknown Age",10,2020-12-01
"724","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY16","Unknown Age",47,2020-12-01
"725","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY17","Unknown Age",91,2020-12-01
"726","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",106,2020-12-01
"727","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-12-01
"728","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",8,2020-12-01
"729","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-12-01
"730","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",8,2020-12-01
"731","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",31,2020-12-01
"732","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",156,2020-12-01
"733","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY19","Too Young",954,2020-12-01
"734","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY19","Transfer Age",34,2020-12-01
"735","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY20","Too Young",3,2020-12-01
"736","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY20","Transfer Age",2,2020-12-01
"737","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY16","Too Young",1,2020-12-01
"738","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY18","Too Young",5,2020-12-01
"739","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY19","Too Young",100,2020-12-01
"740","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY19","Transfer Age",2,2020-12-01
"741","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Other NE","FY20","Too Young",1,2020-12-01
"742","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY17","Too Young",1,2020-12-01
"743","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",10,2020-12-01
"744","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY19","Too Young",140,2020-12-01
"745","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY19","Transfer Age",10,2020-12-01
"746","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY20","Too Young",3,2020-12-01
"747","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Remaining USA","FY20","Transfer Age",4,2020-12-01
"748","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Too Young",4,2020-12-01
"749","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",34,2020-12-01
"750","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-12-01
"751","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Too Young",520,2020-12-01
"752","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Transfer Age",22,2020-12-01
"753","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Too Young",8,2020-12-01
"754","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-12-01
"755","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Maine","FY19","Transfer Age",7,2020-12-01
"756","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Remaining USA","FY19","Transfer Age",1,2020-12-01
"757","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","20-25","Targeted OOS","FY19","Transfer Age",2,2020-12-01
"758","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY16","Too Old",1,2020-12-01
"759","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY19","Too Old",1,2020-12-01
"760","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY16","Too Young",2,2020-12-01
"761","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY17","Too Young",6,2020-12-01
"762","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18","Too Young",18,2020-12-01
"763","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",2,2020-12-01
"764","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19","Too Young",122,2020-12-01
"765","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY19","Transfer Age",13,2020-12-01
"766","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Maine","FY20","Too Young",2,2020-12-01
"767","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY18","Too Young",3,2020-12-01
"768","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19","Too Young",21,2020-12-01
"769","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Other NE","FY19","Transfer Age",2,2020-12-01
"770","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY16","Too Young",1,2020-12-01
"771","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY18","Too Young",7,2020-12-01
"772","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-12-01
"773","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19","Too Young",45,2020-12-01
"774","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY19","Transfer Age",7,2020-12-01
"775","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY20","Too Young",1,2020-12-01
"776","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Remaining USA","FY20","Transfer Age",1,2020-12-01
"777","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",2,2020-12-01
"778","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY18","Too Young",15,2020-12-01
"779","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY19","Too Young",129,2020-12-01
"780","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY19","Transfer Age",10,2020-12-01
"781","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY20","Too Young",2,2020-12-01
"782","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-12-01
"783","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Maine","FY19","Transfer Age",5,2020-12-01
"784","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Other NE","FY16","Transfer Age",1,2020-12-01
"785","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Remaining USA","FY19","Transfer Age",7,2020-12-01
"786","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","20-25","Targeted OOS","FY19","Transfer Age",3,2020-12-01
"787","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-12-01
"788","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY16","Too Old",1,2020-12-01
"789","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY18","Too Old",1,2020-12-01
"790","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY19","Too Old",5,2020-12-01
"791","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Maine","FY20","Too Old",1,2020-12-01
"792","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",1,2020-12-01
"793","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Applied","Unknown","Maine","FY19","Unknown Age",1,2020-12-01
"794","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-12-01
"795","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY16","Too Young",3,2020-12-01
"796","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY17","Too Young",2,2020-12-01
"797","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",10,2020-12-01
"798","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",2,2020-12-01
"799","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY19","Too Young",71,2020-12-01
"800","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY19","Transfer Age",4,2020-12-01
"801","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY20","Too Young",1,2020-12-01
"802","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY20","Transfer Age",2,2020-12-01
"803","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Other NE","FY18","Too Young",1,2020-12-01
"804","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Other NE","FY19","Too Young",3,2020-12-01
"805","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Remaining USA","FY19","Too Young",2,2020-12-01
"806","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-12-01
"807","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",2,2020-12-01
"808","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Too Young",7,2020-12-01
"809","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Transfer Age",2,2020-12-01
"810","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",2,2020-12-01
"811","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","20-25","Remaining USA","FY20","Transfer Age",1,2020-12-01
"812","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY20","Too Old",1,2020-12-01
"813","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-12-01
"814","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",1,2020-12-01
"815","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",12,2020-12-01
"816","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY18","Too Young",65,2020-12-01
"817","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY19","Too Young",389,2020-12-01
"818","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY19","Transfer Age",22,2020-12-01
"819","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY20","Too Young",1,2020-12-01
"820","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY20","Transfer Age",3,2020-12-01
"821","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Other NE","FY18","Too Young",5,2020-12-01
"822","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Other NE","FY19","Too Young",20,2020-12-01
"823","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY17","Too Young",1,2020-12-01
"824","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-12-01
"825","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY19","Too Young",12,2020-12-01
"826","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-12-01
"827","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",12,2020-12-01
"828","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Too Young",61,2020-12-01
"829","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Transfer Age",2,2020-12-01
"830","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-12-01
"831","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY16","Transfer Age",1,2020-12-01
"832","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",4,2020-12-01
"833","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",12,2020-12-01
"834","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Maine","FY20","Transfer Age",1,2020-12-01
"835","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Remaining USA","FY19","Transfer Age",1,2020-12-01
"836","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",1,2020-12-01
"837","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY19","Too Old",3,2020-12-01
"838","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY16","Too Young",2,2020-12-01
"839","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY17","Too Young",4,2020-12-01
"840","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY18","Too Young",4,2020-12-01
"841","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY19","Too Young",13,2020-12-01
"842","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY19","Transfer Age",5,2020-12-01
"843","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Maine","FY20","Transfer Age",5,2020-12-01
"844","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Other NE","FY19","Too Young",1,2020-12-01
"845","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Other NE","FY20","Too Young",1,2020-12-01
"846","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Remaining USA","FY18","Too Young",1,2020-12-01
"847","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Remaining USA","FY19","Too Young",2,2020-12-01
"848","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Remaining USA","FY20","Transfer Age",2,2020-12-01
"849","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Targeted OOS","FY18","Too Young",4,2020-12-01
"850","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Targeted OOS","FY19","Too Young",10,2020-12-01
"851","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Targeted OOS","FY20","Too Young",2,2020-12-01
"852","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","19 and Under","Targeted OOS","FY20","Transfer Age",10,2020-12-01
"853","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","20-25","Maine","FY19","Transfer Age",1,2020-12-01
"854","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","20-25","Maine","FY20","Transfer Age",2,2020-12-01
"855","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","20-25","Remaining USA","FY20","Transfer Age",3,2020-12-01
"856","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Admitted","20-25","Targeted OOS","FY20","Transfer Age",1,2020-12-01
"857","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Maine","FY17","Too Young",2,2020-12-01
"858","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Maine","FY18","Too Young",1,2020-12-01
"859","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Maine","FY20","Transfer Age",1,2020-12-01
"860","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Maine","FY21","Too Young",3,2020-12-01
"861","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Other NE","FY19","Too Young",1,2020-12-01
"862","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Remaining USA","FY19","Too Young",2,2020-12-01
"863","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Remaining USA","FY19","Transfer Age",3,2020-12-01
"864","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Remaining USA","FY20","Too Young",2,2020-12-01
"865","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Remaining USA","FY20","Transfer Age",2,2020-12-01
"866","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Targeted OOS","FY17","Too Young",1,2020-12-01
"867","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Targeted OOS","FY18","Too Young",1,2020-12-01
"868","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Targeted OOS","FY19","Too Young",3,2020-12-01
"869","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Targeted OOS","FY19","Transfer Age",1,2020-12-01
"870","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Targeted OOS","FY20","Too Young",1,2020-12-01
"871","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","19 and Under","Targeted OOS","FY20","Transfer Age",1,2020-12-01
"872","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","20-25","Maine","FY20","Transfer Age",2,2020-12-01
"873","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","20-25","Maine","FY21","Transfer Age",2,2020-12-01
"874","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","20-25","Remaining USA","FY20","Transfer Age",4,2020-12-01
"875","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Applied","20-25","Targeted OOS","FY20","Transfer Age",1,2020-12-01
"876","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Confirmed","19 and Under","Maine","FY17","Too Young",1,2020-12-01
"877","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Confirmed","19 and Under","Maine","FY19","Transfer Age",1,2020-12-01
"878","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Confirmed","20-25","Maine","FY19","Transfer Age",1,2020-12-01
"879","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Confirmed","20-25","Maine","FY20","Transfer Age",2,2020-12-01
"880","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Confirmed","26 and Up","Maine","FY19","Too Old",1,2020-12-01
"881","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Enrolled","19 and Under","Maine","FY16","Too Young",1,2020-12-01
"882","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Enrolled","19 and Under","Maine","FY18","Too Young",2,2020-12-01
"883","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Enrolled","19 and Under","Maine","FY19","Too Young",12,2020-12-01
"884","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Enrolled","19 and Under","Maine","FY19","Transfer Age",3,2020-12-01
