"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"1321","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",4,2020-11-05
"1322","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",43,2020-11-05
"1323","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",280,2020-11-05
"1324","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY21","Unknown Age",65,2020-11-05
"1325","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA",NA,"Unknown Age",63,2020-11-05
"1326","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",1,2020-11-05
"1327","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",35,2020-11-05
"1328","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY20","Unknown Age",102,2020-11-05
"1329","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY21","Unknown Age",33,2020-11-05
"1330","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",81,2020-11-05
"1331","Not Stealth","Undergraduate","Graduate","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",3,2020-11-05
"1332","Not Stealth","Undergraduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",2,2020-11-05
"1333","Not Stealth","Undergraduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-11-05
"1334","Not Stealth","Undergraduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",1,2020-11-05
"1335","Not Stealth","Undergraduate","Non-Degree","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",3,2020-11-05
"1336","Not Stealth","Undergraduate","Non-Degree","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",1,2020-11-05
"1337","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-05
"1338","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Deposited","","20-25","Maine","FY19","Transfer Age",1,2020-11-05
"1339","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-11-05
"1340","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",4,2020-11-05
"1341","Not Stealth","Undergraduate","Non-Degree","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",2,2020-11-05
"1342","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",3,2020-11-05
"1343","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier","Unknown Age",1,2020-11-05
"1344","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",4,2020-11-05
"1345","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",1,2020-11-05
"1346","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",1,2020-11-05
"1347","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-05
"1348","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",1,2020-11-05
"1349","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",1,2020-11-05
"1350","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",1,2020-11-05
"1351","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",1,2020-11-05
"1352","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",2,2020-11-05
"1353","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",1,2020-11-05
"1354","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",14,2020-11-05
"1355","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",7,2020-11-05
"1356","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY16","Transfer Age",1,2020-11-05
"1357","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",8,2020-11-05
"1358","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Transfer Age",1,2020-11-05
"1359","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",1,2020-11-05
"1360","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Transfer Age",13,2020-11-05
"1361","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY18","Transfer Age",3,2020-11-05
"1362","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY15 or earlier","Too Young",1,2020-11-05
"1363","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-05
"1364","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-05
"1365","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY15 or earlier","Too Young",2,2020-11-05
"1366","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-05
"1367","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",5,2020-11-05
"1368","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY15 or earlier","Transfer Age",2,2020-11-05
"1369","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY16","Transfer Age",2,2020-11-05
"1370","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY17","Transfer Age",2,2020-11-05
"1371","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY18","Transfer Age",18,2020-11-05
"1372","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY19","Transfer Age",1,2020-11-05
"1373","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Other NE","FY18","Transfer Age",1,2020-11-05
"1374","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Remaining USA","FY18","Transfer Age",3,2020-11-05
"1375","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Targeted OOS","FY18","Transfer Age",10,2020-11-05
"1376","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY15 or earlier","Too Old",2,2020-11-05
"1377","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY17","Too Old",5,2020-11-05
"1378","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY18","Too Old",9,2020-11-05
"1379","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY19","Too Old",4,2020-11-05
"1380","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Other NE","FY18","Too Old",1,2020-11-05
"1381","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Remaining USA","FY16","Too Old",1,2020-11-05
"1382","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Targeted OOS","FY18","Too Old",3,2020-11-05
"1383","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Too Young",22,2020-11-05
"1384","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",2,2020-11-05
"1385","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY16","Too Young",11,2020-11-05
"1386","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Too Young",10,2020-11-05
"1387","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Transfer Age",4,2020-11-05
"1388","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Too Young",2,2020-11-05
"1389","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",11,2020-11-05
"1390","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Other NE","FY16","Too Young",1,2020-11-05
"1391","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY16","Too Young",1,2020-11-05
"1392","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY16","Transfer Age",1,2020-11-05
"1393","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",3,2020-11-05
"1394","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-11-05
"1395","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY15 or earlier","Transfer Age",1,2020-11-05
"1396","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY16","Transfer Age",2,2020-11-05
"1397","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY17","Transfer Age",8,2020-11-05
"1398","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY18","Transfer Age",30,2020-11-05
"1399","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY19","Transfer Age",2,2020-11-05
"1400","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY17","Transfer Age",1,2020-11-05
"1401","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY18","Transfer Age",10,2020-11-05
"1402","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY16","Transfer Age",1,2020-11-05
"1403","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY17","Transfer Age",2,2020-11-05
"1404","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY18","Transfer Age",7,2020-11-05
"1405","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY19","Transfer Age",2,2020-11-05
"1406","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",2,2020-11-05
"1407","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY16","Too Old",1,2020-11-05
"1408","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY17","Too Old",7,2020-11-05
"1409","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY18","Too Old",30,2020-11-05
"1410","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY19","Too Old",4,2020-11-05
"1411","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Other NE","FY18","Too Old",1,2020-11-05
"1412","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY15 or earlier","Too Old",1,2020-11-05
"1413","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-05
"1414","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY18","Too Old",4,2020-11-05
"1415","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-05
"1416","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Targeted OOS","FY17","Too Old",1,2020-11-05
"1417","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Targeted OOS","FY18","Too Old",3,2020-11-05
"1418","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Too Young",11,2020-11-05
"1419","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY16","Too Young",3,2020-11-05
"1420","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY17","Too Young",9,2020-11-05
"1421","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",3,2020-11-05
"1422","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",3,2020-11-05
"1423","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY15 or earlier","Too Young",1,2020-11-05
"1424","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-05
"1425","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY15 or earlier","Too Young",1,2020-11-05
"1426","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY15 or earlier","Transfer Age",1,2020-11-05
"1427","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY16","Transfer Age",2,2020-11-05
"1428","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY17","Transfer Age",4,2020-11-05
"1429","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY18","Transfer Age",14,2020-11-05
"1430","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",3,2020-11-05
"1431","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Other NE","FY18","Transfer Age",1,2020-11-05
"1432","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Remaining USA","FY15 or earlier","Transfer Age",1,2020-11-05
"1433","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-05
"1434","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY17","Too Old",7,2020-11-05
"1435","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY18","Too Old",17,2020-11-05
"1436","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY19","Too Old",1,2020-11-05
"1437","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-05
"1438","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Remaining USA","FY18","Too Old",3,2020-11-05
"1439","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Targeted OOS","FY17","Too Old",1,2020-11-05
"1440","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",41,2020-11-05
"1441","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",21,2020-11-05
"1442","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",24,2020-11-05
"1443","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Transfer Age",5,2020-11-05
"1444","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY18","Too Young",1,2020-11-05
"1445","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY18","Transfer Age",15,2020-11-05
"1446","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY19","Transfer Age",2,2020-11-05
"1447","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-05
"1448","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Transfer Age",3,2020-11-05
"1449","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY15 or earlier","Too Young",1,2020-11-05
"1450","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY16","Too Young",2,2020-11-05
"1451","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-05
"1452","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY17","Transfer Age",2,2020-11-05
"1453","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Transfer Age",3,2020-11-05
"1454","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Maine","FY15 or earlier","Transfer Age",4,2020-11-05
"1455","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Maine","FY16","Transfer Age",5,2020-11-05
"1456","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Maine","FY17","Transfer Age",15,2020-11-05
"1457","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",84,2020-11-05
"1458","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",10,2020-11-05
"1459","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Other NE","FY18","Transfer Age",2,2020-11-05
"1460","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Remaining USA","FY18","Transfer Age",7,2020-11-05
"1461","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",7,2020-11-05
"1462","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY15 or earlier","Too Old",9,2020-11-05
"1463","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY16","Too Old",6,2020-11-05
"1464","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY17","Too Old",20,2020-11-05
"1465","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY18","Too Old",46,2020-11-05
"1466","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY19","Too Old",2,2020-11-05
"1467","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Other NE","FY18","Too Old",1,2020-11-05
"1468","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-05
"1469","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Remaining USA","FY18","Too Old",3,2020-11-05
"1470","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Targeted OOS","FY18","Too Old",2,2020-11-05
"1471","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","26 and Up","Targeted OOS","FY19","Too Old",1,2020-11-05
"1472","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-11-05
"1473","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY16","Too Young",1,2020-11-05
"1474","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY17","Transfer Age",1,2020-11-05
"1475","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY18","Too Young",1,2020-11-05
"1476","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY18","Transfer Age",7,2020-11-05
"1477","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-05
"1478","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",3,2020-11-05
"1479","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-11-05
"1480","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","20-25","Maine","FY18","Transfer Age",6,2020-11-05
"1481","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","20-25","Targeted OOS","FY18","Transfer Age",1,2020-11-05
"1482","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-11-05
"1483","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY17","Too Young",1,2020-11-05
"1484","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY18","Too Young",1,2020-11-05
"1485","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY18","Transfer Age",3,2020-11-05
"1486","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Other NE","FY18","Transfer Age",2,2020-11-05
"1487","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Targeted OOS","FY18","Transfer Age",2,2020-11-05
"1488","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","20-25","Maine","FY19","Transfer Age",1,2020-11-05
"1489","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","20-25","Remaining USA","FY18","Transfer Age",2,2020-11-05
"1490","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","20-25","Targeted OOS","FY18","Transfer Age",1,2020-11-05
"1491","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY15 or earlier","Too Old",2,2020-11-05
"1492","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY18","Too Old",3,2020-11-05
"1493","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY19","Too Old",1,2020-11-05
"1494","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","26 and Up","Remaining USA","FY18","Too Old",1,2020-11-05
"1495","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY18","Transfer Age",2,2020-11-05
"1496","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY17","Too Young",1,2020-11-05
"1497","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY18","Transfer Age",6,2020-11-05
"1498","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-11-05
"1499","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","20-25","Maine","FY18","Transfer Age",7,2020-11-05
"1500","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","20-25","Other NE","FY18","Transfer Age",1,2020-11-05
"1501","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",2,2020-11-05
"1502","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","26 and Up","Maine","FY18","Too Old",2,2020-11-05
"1503","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Enrolled","26 and Up","Other NE","FY18","Too Old",1,2020-11-05
"1504","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-11-05
"1505","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY15 or earlier","Transfer Age",1,2020-11-05
"1506","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY16","Too Young",5,2020-11-05
"1507","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",3,2020-11-05
"1508","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Transfer Age",1,2020-11-05
"1509","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",6,2020-11-05
"1510","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Transfer Age",20,2020-11-05
"1511","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Transfer Age",1,2020-11-05
"1512","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Too Young",1,2020-11-05
"1513","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Too Young",3,2020-11-05
"1514","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Transfer Age",2,2020-11-05
