"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"391","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",10,2020-11-13
"392","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",30,2020-11-13
"393","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY21","Too Old",4,2020-11-13
"394","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","26 and Up","Targeted OOS","FY18","Too Old",2,2020-11-13
"395","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","26 and Up","Targeted OOS","FY20","Too Old",10,2020-11-13
"396","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","26 and Up","Targeted OOS","FY21","Too Old",4,2020-11-13
"397","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier","Unknown Age",5,2020-11-13
"398","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",1,2020-11-13
"399","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",3,2020-11-13
"400","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",15,2020-11-13
"401","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",51,2020-11-13
"402","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",124,2020-11-13
"403","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY21","Unknown Age",16,2020-11-13
"404","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",2,2020-11-13
"405","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY20","Unknown Age",2,2020-11-13
"406","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",1,2020-11-13
"407","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",2,2020-11-13
"408","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",12,2020-11-13
"409","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",35,2020-11-13
"410","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",1,2020-11-13
"411","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",5,2020-11-13
"412","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY20","Unknown Age",5,2020-11-13
"413","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-11-13
"414","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",1,2020-11-13
"415","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",5,2020-11-13
"416","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","19 and Under","Maine","FY19","Transfer Age",4,2020-11-13
"417","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","19 and Under","Maine","FY20","Transfer Age",1,2020-11-13
"418","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Maine","FY15 or earlier","Transfer Age",4,2020-11-13
"419","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Maine","FY18","Transfer Age",3,2020-11-13
"420","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Maine","FY19","Transfer Age",6,2020-11-13
"421","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Maine","FY20","Transfer Age",8,2020-11-13
"422","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Maine","FY21","Transfer Age",4,2020-11-13
"423","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Other NE","FY15 or earlier","Transfer Age",1,2020-11-13
"424","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Other NE","FY19","Transfer Age",1,2020-11-13
"425","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Remaining USA","FY21","Transfer Age",2,2020-11-13
"426","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","20-25","Targeted OOS","FY20","Transfer Age",1,2020-11-13
"427","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",11,2020-11-13
"428","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY16","Too Old",1,2020-11-13
"429","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY17","Too Old",1,2020-11-13
"430","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY18","Too Old",5,2020-11-13
"431","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY19","Too Old",5,2020-11-13
"432","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY20","Too Old",19,2020-11-13
"433","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Maine","FY21","Too Old",15,2020-11-13
"434","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Applied","26 and Up","Other NE","FY21","Too Old",1,2020-11-13
"435","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",1,2020-11-13
"436","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","20-25","Maine","FY15 or earlier","Transfer Age",1,2020-11-13
"437","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","20-25","Maine","FY18","Transfer Age",2,2020-11-13
"438","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","20-25","Remaining USA","FY20","Transfer Age",1,2020-11-13
"439","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","26 and Up","Maine","FY19","Too Old",1,2020-11-13
"440","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","26 and Up","Maine","FY20","Too Old",5,2020-11-13
"441","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","26 and Up","Maine","FY21","Too Old",1,2020-11-13
"442","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Confirmed","26 and Up","Remaining USA","FY20","Too Old",1,2020-11-13
"443","Not Stealth","Graduate","Graduate","Fall 2021","Applicant","Enrolled","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-13
"444","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Applied","26 and Up","Maine","FY20","Too Old",1,2020-11-13
"445","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",1,2020-11-13
"446","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY20","Too Young",3,2020-11-13
"447","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY20","Transfer Age",1,2020-11-13
"448","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY20","Too Young",2,2020-11-13
"449","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-11-13
"450","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY20","Too Young",1,2020-11-13
"451","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-11-13
"452","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY20","Too Young",7,2020-11-13
"453","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",1,2020-11-13
"454","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",3,2020-11-13
"455","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Maine","FY20","Transfer Age",4,2020-11-13
"456","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Maine","FY21","Transfer Age",5,2020-11-13
"457","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Other NE","FY20","Transfer Age",1,2020-11-13
"458","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Remaining USA","FY20","Transfer Age",3,2020-11-13
"459","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Remaining USA","FY21","Transfer Age",4,2020-11-13
"460","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Targeted OOS","FY20","Transfer Age",1,2020-11-13
"461","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","20-25","Targeted OOS","FY21","Transfer Age",2,2020-11-13
"462","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",1,2020-11-13
"463","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",10,2020-11-13
"464","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",14,2020-11-13
"465","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",10,2020-11-13
"466","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","26 and Up","Remaining USA","FY21","Too Old",11,2020-11-13
"467","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","26 and Up","Targeted OOS","FY21","Too Old",1,2020-11-13
"468","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier","Unknown Age",1,2020-11-13
"469","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",1,2020-11-13
"470","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",1,2020-11-13
"471","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",2,2020-11-13
"472","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",10,2020-11-13
"473","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",28,2020-11-13
"474","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY21","Unknown Age",30,2020-11-13
"475","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",1,2020-11-13
"476","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",6,2020-11-13
"477","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",17,2020-11-13
"478","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY21","Unknown Age",19,2020-11-13
"479","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY20","Unknown Age",4,2020-11-13
"480","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY21","Unknown Age",4,2020-11-13
"481","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",1,2020-11-13
"482","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",14,2020-11-13
"483","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Too Young",4,2020-11-13
"484","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-13
"485","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-13
"486","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",1,2020-11-13
"487","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",3,2020-11-13
"488","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-13
"489","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",1,2020-11-13
"490","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-11-13
"491","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-13
"492","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-13
"493","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",2,2020-11-13
"494","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",2,2020-11-13
"495","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",1,2020-11-13
"496","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-13
"497","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Too Young",1,2020-11-13
"498","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-11-13
"499","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Maine","FY20","Transfer Age",2,2020-11-13
"500","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Remaining USA","FY18","Transfer Age",1,2020-11-13
"501","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Remaining USA","FY19","Transfer Age",1,2020-11-13
"502","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",2,2020-11-13
"503","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-13
"504","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",4,2020-11-13
"505","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",1,2020-11-13
"506","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",1,2020-11-13
"507","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY19","Unknown Age",1,2020-11-13
"508","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",1,2020-11-13
"509","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",1,2020-11-13
"510","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY21","Transfer Age",1,2020-11-13
"511","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21","Too Young",1,2020-11-13
"512","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","26 and Up","Targeted OOS","FY21","Too Old",1,2020-11-13
"513","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-11-13
"514","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",4,2020-11-13
"515","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",13,2020-11-13
"516","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",73,2020-11-13
"517","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",901,2020-11-13
"518","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Transfer Age",28,2020-11-13
"519","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY19","Too Young",3,2020-11-13
"520","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY19","Transfer Age",4,2020-11-13
"521","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY16","Too Young",1,2020-11-13
"522","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY17","Too Young",1,2020-11-13
"523","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY18","Too Young",64,2020-11-13
"524","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY18","Transfer Age",6,2020-11-13
"525","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY16","Too Young",1,2020-11-13
"526","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY17","Too Young",8,2020-11-13
"527","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",124,2020-11-13
"528","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",13,2020-11-13
"529","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY19","Too Young",2,2020-11-13
"530","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY16","Too Young",2,2020-11-13
"531","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Too Young",25,2020-11-13
"532","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Transfer Age",1,2020-11-13
"533","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",447,2020-11-13
"534","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",45,2020-11-13
"535","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Too Young",2,2020-11-13
"536","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Transfer Age",1,2020-11-13
"537","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Maine","FY17","Transfer Age",1,2020-11-13
"538","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Maine","FY18","Transfer Age",3,2020-11-13
"539","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Other NE","FY18","Transfer Age",1,2020-11-13
"540","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Remaining USA","FY18","Transfer Age",4,2020-11-13
"541","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Targeted OOS","FY18","Transfer Age",6,2020-11-13
"542","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY18","Too Old",1,2020-11-13
"543","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-11-13
"544","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",2,2020-11-13
"545","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY16","Too Young",3,2020-11-13
"546","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Too Young",6,2020-11-13
"547","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Too Young",120,2020-11-13
"548","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",22,2020-11-13
"549","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY19","Too Young",4,2020-11-13
"550","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY19","Transfer Age",3,2020-11-13
"551","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Other NE","FY18","Too Young",16,2020-11-13
"552","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-13
"553","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY16","Too Young",2,2020-11-13
"554","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY17","Too Young",1,2020-11-13
"555","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY18","Too Young",35,2020-11-13
"556","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY18","Transfer Age",6,2020-11-13
"557","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY15 or earlier","Too Young",3,2020-11-13
"558","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",10,2020-11-13
"559","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Transfer Age",1,2020-11-13
"560","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18","Too Young",73,2020-11-13
"561","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18","Transfer Age",9,2020-11-13
"562","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Maine","FY16","Transfer Age",2,2020-11-13
"563","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Maine","FY18","Transfer Age",8,2020-11-13
"564","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Maine","FY19","Transfer Age",2,2020-11-13
"565","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Other NE","FY18","Transfer Age",1,2020-11-13
"566","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY18","Transfer Age",3,2020-11-13
"567","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY19","Transfer Age",1,2020-11-13
"568","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY18","Transfer Age",3,2020-11-13
"569","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-13
"570","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","26 and Up","Maine","FY17","Too Old",2,2020-11-13
"571","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","26 and Up","Maine","FY18","Too Old",3,2020-11-13
"572","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-11-13
"573","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY16","Too Young",1,2020-11-13
"574","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY17","Too Young",12,2020-11-13
"575","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",82,2020-11-13
"576","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",8,2020-11-13
"577","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Other NE","FY17","Too Young",1,2020-11-13
"578","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Other NE","FY18","Too Young",3,2020-11-13
"579","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18","Too Young",6,2020-11-13
"580","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-13
"581","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY16","Too Young",1,2020-11-13
"582","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",7,2020-11-13
"583","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Transfer Age",2,2020-11-13
"584","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Too Young",1,2020-11-13
"585","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Maine","FY16","Transfer Age",1,2020-11-13
"586","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Maine","FY17","Transfer Age",1,2020-11-13
"587","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",1,2020-11-13
"588","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Remaining USA","FY18","Transfer Age",1,2020-11-13
"589","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-11-13
"590","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",7,2020-11-13
